,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
28132,28133,0.29,Very Good,D,VVS2,62.3,59.0,664,4.21,4.26,2.64
38463,38464,0.38,Ideal,E,VVS2,62.0,57.0,1030,4.64,4.69,2.89
31222,31223,0.32,Very Good,D,SI1,63.2,54.0,756,4.38,4.36,2.76
52463,52464,0.71,Very Good,E,SI1,63.2,57.0,2516,5.72,5.67,3.6
11,12,0.23,Ideal,J,VS1,62.8,56.0,340,3.93,3.9,2.46
4137,4138,0.86,Ideal,I,VVS2,61.4,58.0,3544,6.07,6.1,3.74
40988,40989,0.45,Premium,G,VVS2,61.4,61.0,1181,4.95,4.89,3.02
24955,24956,1.5,Ideal,G,VS2,61.4,59.0,13428,7.37,7.32,4.5
34301,34302,0.4,Very Good,E,VS2,62.9,59.0,858,4.7,4.75,2.97
16163,16164,1.22,Ideal,I,VS1,62.3,54.0,6459,6.82,6.86,4.26
19831,19832,1.5,Premium,F,SI1,60.0,60.0,8400,7.48,7.42,4.47
8772,8773,1.01,Good,D,SI2,65.1,57.0,4468,6.27,6.32,4.1
40136,40137,0.41,Ideal,H,VVS1,61.4,56.0,1115,4.8,4.77,2.94
30621,30622,0.3,Very Good,G,SI1,61.4,57.0,447,4.31,4.35,2.66
49374,49375,0.54,Premium,D,VS1,61.1,58.0,2100,5.3,5.24,3.22
50443,50444,0.58,Ideal,F,VVS2,61.8,56.0,2263,5.37,5.41,3.33
44606,44607,0.53,Premium,G,VS2,62.6,58.0,1607,5.18,5.11,3.22
33603,33604,0.31,Very Good,D,SI2,61.5,60.0,462,4.31,4.34,2.66
1157,1158,0.7,Ideal,I,VS1,61.5,56.0,2924,5.71,5.75,3.52
28987,28988,0.41,Good,F,SI1,63.1,56.0,685,4.69,4.73,2.97
16143,16144,1.2,Premium,H,SI1,61.3,60.0,6451,6.87,6.81,4.19
5897,5898,0.9,Ideal,G,SI1,62.2,56.0,3931,6.2,6.14,3.84
16242,16243,1.01,Premium,G,VS1,62.6,59.0,6499,6.38,6.43,4.01
50187,50188,0.7,Very Good,E,SI2,61.8,60.0,2224,5.61,5.65,3.48
18552,18553,1.24,Good,E,SI1,63.5,55.0,7563,6.82,6.86,4.35
48600,48601,0.6,Ideal,D,SI1,62.2,56.0,1996,5.44,5.4,3.37
48226,48227,0.57,Ideal,E,VS2,61.8,56.0,1949,5.33,5.29,3.28
10530,10531,1.01,Premium,G,SI1,62.1,56.0,4805,6.42,6.36,3.97
2128,2129,0.71,Very Good,E,SI1,60.0,56.0,3122,5.85,5.78,3.49
37296,37297,0.39,Ideal,G,VVS1,62.0,56.0,978,4.66,4.7,2.9
35874,35875,0.4,Ideal,D,VS2,62.8,56.0,918,4.66,4.7,2.94
14873,14874,1.2,Premium,F,SI2,62.8,57.0,5988,6.78,6.73,4.24
39040,39041,0.37,Ideal,G,IF,61.5,56.0,1056,4.6,4.64,2.84
19785,19786,1.51,Fair,I,SI1,68.3,57.0,8355,6.95,6.87,4.72
44280,44281,0.53,Ideal,G,VS2,61.8,55.0,1577,5.19,5.22,3.21
29845,29846,0.3,Premium,D,VS2,60.5,58.0,710,4.35,4.38,2.64
16428,16429,1.13,Premium,G,VS2,60.1,59.0,6561,6.82,6.75,4.08
44868,44869,0.5,Ideal,D,VS2,61.8,54.0,1628,5.13,5.16,3.18
5094,5095,1.03,Very Good,G,SI2,63.0,60.0,3755,6.35,6.39,4.01
40325,40326,0.5,Ideal,G,SI2,61.0,57.0,1127,5.13,5.15,3.13
1964,1965,0.73,Ideal,G,SI1,60.6,57.0,3089,5.84,5.87,3.55
21412,21413,1.23,Ideal,G,VVS2,61.0,55.0,9525,6.93,6.95,4.23
43662,43663,0.5,Very Good,D,SI1,61.0,61.0,1436,5.08,5.11,3.11
37635,37636,0.4,Ideal,D,SI1,62.1,56.0,990,4.74,4.7,2.93
34704,34705,0.31,Premium,F,IF,60.8,59.0,874,4.36,4.39,2.66
50558,50559,0.72,Good,H,SI1,63.7,59.0,2277,5.63,5.68,3.6
23092,23093,1.13,Ideal,E,VVS2,61.4,57.0,11115,6.69,6.74,4.12
53253,53254,0.72,Premium,F,VS2,61.5,58.0,2646,5.73,5.69,3.51
52032,52033,0.71,Good,I,VVS2,63.6,57.0,2450,5.69,5.66,3.61
6010,6011,0.75,Ideal,D,VS1,62.4,56.0,3961,5.79,5.84,3.63
12333,12334,1.01,Good,E,SI1,63.7,58.0,5226,6.36,6.32,4.04
33446,33447,0.32,Ideal,G,VS1,62.9,57.0,828,4.4,4.37,2.76
19549,19550,1.02,Ideal,D,VS1,60.5,56.0,8181,6.55,6.48,3.94
20024,20025,0.32,Very Good,G,SI2,62.4,59.0,421,4.35,4.4,2.73
41758,41759,0.43,Ideal,H,IF,62.2,55.0,1245,4.84,4.87,3.02
48352,48353,0.74,Fair,H,SI2,62.0,53.0,1962,5.85,5.74,3.6
20039,20040,0.3,Premium,H,SI1,59.3,59.0,421,4.36,4.38,2.59
40372,40373,0.42,Very Good,F,VVS2,61.6,59.0,1131,4.83,4.84,2.98
44373,44374,0.43,Ideal,F,IF,60.9,57.0,1580,4.89,4.86,2.97
53886,53887,0.7,Good,D,VS2,58.0,62.0,2749,5.78,5.87,3.38
46714,46715,0.6,Good,G,VS2,59.8,61.9,1793,5.45,5.5,3.27
42264,42265,0.44,Ideal,G,VVS1,61.8,55.0,1294,4.91,4.86,3.02
40053,40054,0.38,Premium,E,VS2,62.2,59.0,1112,4.67,4.63,2.89
20965,20966,1.52,Ideal,I,VS2,62.1,55.0,9176,7.41,7.33,4.58
14484,14485,1.08,Ideal,H,VS2,61.9,54.0,5850,6.64,6.61,4.1
31065,31066,0.27,Ideal,D,VVS1,61.7,57.0,752,4.2,4.16,2.58
41598,41599,0.31,Ideal,G,SI2,62.0,55.0,391,4.34,4.37,2.7
19924,19925,1.01,Premium,F,VVS2,61.8,59.0,8470,6.46,6.42,3.98
43238,43239,0.56,Ideal,D,SI2,61.0,57.0,1399,5.3,5.34,3.24
17161,17162,1.06,Premium,G,VS1,62.2,55.0,6853,6.58,6.51,4.07
4487,4488,0.71,Very Good,F,VVS1,62.7,58.0,3626,5.67,5.72,3.57
11293,11294,1.0,Very Good,H,VS2,60.7,60.0,4978,6.55,6.49,3.96
24355,24356,2.03,Ideal,G,SI1,63.0,56.0,12618,8.04,7.99,5.05
21746,21747,1.5,Very Good,F,SI2,62.9,55.0,9817,7.26,7.28,4.57
34151,34152,0.33,Premium,H,VVS2,62.4,60.0,854,4.42,4.39,2.75
32621,32622,0.3,Ideal,I,VS1,62.0,57.0,457,4.26,4.29,2.65
5080,5081,0.91,Ideal,I,VS2,62.2,56.0,3751,6.22,6.18,3.86
485,486,0.73,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6
48488,48489,0.5,Fair,D,VVS2,67.6,57.0,1980,4.95,4.84,3.31
22914,22915,1.5,Premium,I,VVS1,62.4,60.0,10956,7.29,7.32,4.56
6294,6295,0.7,Ideal,F,VVS1,62.7,54.0,4021,5.66,5.7,3.56
9079,9080,1.02,Good,H,SI2,61.4,60.0,4521,6.44,6.49,3.97
3676,3677,0.9,Ideal,J,SI1,62.7,56.0,3445,6.21,6.16,3.88
48722,48723,0.52,Ideal,G,VVS2,61.8,57.0,2012,5.19,5.14,3.19
46078,46079,0.57,Ideal,F,VS2,61.6,55.0,1737,5.35,5.37,3.3
22669,22670,1.28,Premium,G,VVS2,62.1,58.0,10716,6.96,6.91,4.31
290,291,0.71,Premium,D,SI1,61.6,60.0,2797,5.74,5.69,3.52
4006,4007,0.9,Very Good,F,SI2,61.1,54.0,3519,6.27,6.29,3.84
17326,17327,0.95,Ideal,G,IF,59.8,59.0,6951,6.36,6.43,3.82
37160,37161,0.32,Ideal,D,VS2,62.7,57.0,972,4.44,4.4,2.77
13612,13613,1.2,Good,I,VS1,57.8,61.0,5570,7.02,6.96,4.04
3722,3723,0.36,Ideal,I,VS1,60.5,57.0,568,4.56,4.59,2.77
3272,3273,1.0,Ideal,E,I1,63.0,57.0,3360,6.35,6.32,3.99
861,862,0.75,Ideal,I,SI1,61.8,55.0,2871,5.83,5.85,3.61
37065,37066,0.43,Premium,F,VS2,61.3,59.0,968,4.84,4.81,2.96
50330,50331,0.83,Ideal,J,VS2,61.5,57.0,2241,6.08,6.03,3.72
6190,6191,1.01,Ideal,J,SI2,61.4,56.0,3997,6.44,6.47,3.97
803,804,0.91,Good,I,VS2,64.3,58.0,2863,6.05,6.09,3.9
46994,46995,0.54,Very Good,D,VS2,61.7,55.0,1817,5.21,5.26,3.23
2919,2920,0.74,Ideal,H,VVS1,62.5,55.0,3287,5.76,5.79,3.61
23232,23233,1.52,Good,G,VS2,63.3,57.0,11235,7.27,7.32,4.62
41862,41863,0.64,Ideal,I,SI2,61.2,55.0,1257,5.54,5.6,3.41
25021,25022,0.3,Ideal,E,SI1,61.7,57.0,640,4.29,4.33,2.66
20520,20521,1.25,Very Good,E,VS2,61.6,57.0,8851,6.9,6.94,4.26
464,465,0.7,Premium,E,VS2,63.0,60.0,2818,5.64,5.6,3.54
13846,13847,1.01,Premium,D,SI1,61.5,61.0,5644,6.47,6.37,3.95
35267,35268,0.3,Premium,G,IF,61.6,60.0,895,4.29,4.32,2.65
7258,7259,1.19,Premium,J,SI2,58.4,60.0,4198,6.98,6.92,4.06
22140,22141,2.19,Premium,J,SI2,58.8,58.0,10179,8.57,8.53,5.03
47723,47724,0.56,Ideal,H,VS1,60.2,57.0,1888,5.38,5.35,3.23
41278,41279,0.27,Very Good,H,VVS2,62.5,55.0,504,4.12,4.16,2.59
51038,51039,0.73,Premium,F,SI2,62.0,57.0,2329,5.79,5.76,3.58
6408,6409,0.76,Ideal,E,VS2,62.1,55.0,4039,5.84,5.88,3.64
15226,15227,1.25,Very Good,H,SI1,62.4,55.0,6113,6.85,6.89,4.29
14996,14997,1.07,Premium,G,VS2,62.2,58.0,6040,6.54,6.48,4.05
38670,38671,0.7,Good,F,I1,63.9,60.0,1040,5.65,5.52,3.58
8509,8510,0.9,Premium,G,VS2,60.2,59.0,4424,6.28,6.22,3.76
43354,43355,0.63,Ideal,G,SI2,62.8,56.3,1407,5.34,5.54,3.42
39801,39802,0.38,Ideal,F,VVS1,62.1,55.0,1096,4.66,4.71,2.91
43777,43778,0.53,Good,H,IF,61.2,65.0,1440,5.16,5.27,3.19
42451,42452,0.5,Good,E,SI1,63.8,55.0,1316,5.04,5.09,3.23
10306,10307,1.02,Very Good,I,VS2,59.3,59.0,4762,6.57,6.62,3.91
20694,20695,1.53,Ideal,I,SI1,61.9,54.0,8971,7.43,7.5,1.53
43090,43091,0.51,Premium,G,VS2,61.1,58.0,1381,5.17,5.2,3.17
40404,40405,0.54,Ideal,G,SI2,61.8,54.0,1133,5.24,5.28,3.25
47645,47646,0.23,Ideal,F,VVS2,60.9,57.0,530,3.95,3.97,2.41
26743,26744,2.44,Very Good,J,VS2,60.1,59.0,16533,8.75,8.83,5.28
35569,35570,0.35,Ideal,F,VS2,61.4,54.0,906,4.58,4.54,2.8
27696,27697,0.41,Ideal,G,SI2,61.5,55.0,648,4.76,4.8,2.94
195,196,0.7,Premium,E,SI1,62.7,59.0,2777,5.67,5.63,3.54
1374,1375,0.75,Ideal,F,SI1,61.2,55.0,2966,5.87,5.92,3.61
5951,5952,1.01,Good,G,SI2,61.1,62.0,3948,6.38,6.48,3.93
33130,33131,0.31,Very Good,E,VVS2,60.8,55.0,816,4.38,4.43,2.68
25347,25348,1.76,Ideal,I,VVS2,60.2,58.0,14065,7.84,7.87,4.73
38645,38646,0.33,Ideal,F,VVS2,61.4,56.0,1040,4.49,4.44,2.74
51021,51022,0.71,Very Good,I,VS1,59.0,57.0,2328,5.85,5.88,3.46
30502,30503,0.31,Premium,D,SI1,62.0,58.0,732,4.35,4.3,2.68
29794,29795,0.3,Premium,D,SI1,62.3,58.0,709,4.32,4.28,2.68
31912,31913,0.3,Good,G,VS1,63.6,55.0,776,4.29,4.26,2.72
3047,3048,0.27,Very Good,G,VVS1,61.0,56.0,566,4.21,4.25,2.57
21873,21874,1.7,Premium,J,VS2,62.8,59.0,9939,7.6,7.55,4.76
29477,29478,0.32,Ideal,F,VS1,61.3,56.0,702,4.4,4.44,2.71
25651,25652,1.82,Very Good,F,SI1,63.2,56.0,14545,7.71,7.64,4.85
42428,42429,0.41,Very Good,F,IF,61.6,58.0,1313,4.75,4.79,2.94
34932,34933,0.32,Good,I,SI2,63.1,58.0,374,4.34,4.41,2.76
393,394,0.32,Premium,I,SI1,61.0,59.0,554,4.39,4.36,2.67
15077,15078,1.06,Ideal,I,VS1,61.8,56.0,6060,6.5,6.57,4.05
31627,31628,0.3,Ideal,H,SI1,62.2,57.0,450,4.26,4.29,2.66
46487,46488,0.57,Ideal,E,VS2,62.1,55.0,1778,5.37,5.33,3.32
41308,41309,0.57,Premium,I,VS1,61.6,58.0,1212,5.33,5.28,3.27
39939,39940,0.24,Very Good,D,VVS1,61.9,54.0,492,3.99,4.02,2.48
11951,11952,1.13,Premium,D,SI2,60.9,59.0,5133,6.65,6.72,4.07
1766,1767,0.7,Good,G,VVS2,61.1,61.0,3046,5.67,5.69,3.47
53787,53788,0.9,Good,J,SI1,63.2,60.0,2729,6.09,6.12,3.86
3019,3020,0.71,Ideal,G,VVS2,61.3,56.0,3307,5.75,5.77,3.53
42595,42596,0.5,Ideal,E,SI1,62.2,57.0,1331,5.05,5.08,3.15
6248,6249,0.9,Good,G,SI1,62.5,62.0,4008,6.04,6.09,3.79
29384,29385,0.31,Premium,E,SI1,62.9,58.0,698,4.33,4.29,2.71
8818,8819,1.08,Premium,I,SI1,62.2,58.0,4476,6.6,6.56,4.09
23155,23156,2.03,Ideal,I,SI2,61.1,56.0,11172,8.22,8.17,5.01
15320,15321,1.23,Premium,H,VS2,58.5,62.0,6150,7.0,6.98,4.09
30936,30937,0.24,Very Good,G,VVS2,62.0,56.0,449,4.0,4.03,2.49
18388,18389,0.29,Very Good,E,VS1,59.2,58.0,619,4.36,4.39,2.59
15750,15751,1.25,Premium,I,VS2,61.2,58.0,6300,6.94,6.89,4.23
27258,27259,2.0,Premium,D,SI2,61.6,59.0,17674,8.09,8.2,5.02
21113,21114,1.5,Good,E,SI2,63.3,57.0,9281,7.31,7.33,4.63
11522,11523,1.01,Very Good,H,SI1,61.9,59.0,5026,6.4,6.43,3.97
40009,40010,0.41,Ideal,F,VS2,62.7,56.0,1107,4.78,4.72,2.98
27958,27959,0.27,Ideal,I,VS1,61.3,57.0,432,4.16,4.19,2.56
42938,42939,0.32,Good,I,VS1,63.1,56.0,505,4.38,4.4,2.77
27304,27305,2.03,Premium,F,SI1,61.3,59.0,17803,8.15,8.22,5.02
41262,41263,0.34,Ideal,I,VS1,62.0,54.0,501,4.49,4.51,2.79
2699,2700,0.9,Fair,I,VS2,65.4,60.0,3246,6.03,5.96,3.93
52887,52888,0.77,Very Good,I,VS2,60.2,59.0,2584,5.89,5.97,3.57
36130,36131,0.33,Premium,E,VS2,61.1,59.0,928,4.49,4.45,2.73
18785,18786,1.0,Very Good,G,IF,62.2,61.0,7682,6.38,6.41,3.98
29700,29701,0.31,Ideal,G,VVS2,62.1,56.0,707,4.32,4.35,2.69
25517,25518,2.14,Ideal,I,SI2,61.9,56.0,14321,8.22,8.26,5.1
25815,25816,2.31,Very Good,J,VS2,59.7,60.0,14830,8.53,8.59,5.11
48570,48571,0.46,Very Good,D,VVS1,61.6,59.0,1993,4.92,4.97,3.05
36732,36733,0.32,Ideal,G,IF,60.5,57.0,954,4.42,4.44,2.68
16030,16031,0.3,Ideal,I,VS1,62.5,57.0,608,4.32,4.29,2.69
30581,30582,0.31,Premium,D,VS2,62.0,59.0,734,4.32,4.36,2.69
13521,13522,1.01,Good,H,SI1,60.1,61.0,5544,6.5,6.47,3.9
8910,8911,0.9,Good,F,VS2,62.7,59.0,4493,6.1,6.14,3.84
4204,4205,1.04,Premium,G,SI2,62.8,59.0,3564,6.47,6.42,4.05
37312,37313,0.31,Ideal,E,VVS2,60.9,56.0,979,4.39,4.41,2.68
7234,7235,0.9,Fair,I,VVS1,63.5,57.0,4194,5.98,6.09,3.83
49960,49961,0.3,Very Good,H,SI1,63.4,58.0,540,4.24,4.21,2.68
40938,40939,0.23,Very Good,D,VVS2,59.6,61.0,499,3.99,4.03,2.39
20249,20250,1.73,Premium,I,VS2,59.8,58.0,8680,7.8,7.79,4.66
32434,32435,0.43,Ideal,E,SI1,61.5,56.0,792,4.85,4.9,3.0
48178,48179,0.54,Ideal,H,VVS1,61.7,57.0,1944,5.24,5.23,3.23
4209,4210,0.72,Premium,E,VVS1,62.9,59.0,3566,5.75,5.67,3.59
7375,7376,1.16,Premium,J,SI1,62.5,58.0,4222,6.73,6.67,4.19
2075,2076,0.77,Ideal,F,SI1,61.5,56.0,3108,5.89,5.95,3.64
19106,19107,1.51,Good,F,SI2,62.9,55.0,7875,7.22,7.28,4.56
8542,8543,0.9,Very Good,H,VVS2,60.3,61.0,4432,6.22,6.25,3.76
18131,18132,1.51,Premium,H,SI2,62.1,58.0,7340,7.34,7.2,4.52
8566,8567,1.0,Very Good,E,SI2,60.5,59.0,4435,6.44,6.48,3.91
3474,3475,1.01,Premium,E,I1,59.8,58.0,3394,6.57,6.53,3.92
17662,17663,1.02,Ideal,D,VS1,62.7,55.0,7118,6.49,6.4,4.04
10695,10696,1.03,Premium,E,SI2,61.8,59.0,4845,6.47,6.42,3.98
47417,47418,0.57,Premium,E,VS2,61.4,58.0,1851,5.32,5.37,3.28
9156,9157,0.9,Good,G,VS1,63.7,56.0,4540,6.07,6.15,3.89
16888,16889,1.14,Ideal,G,SI1,61.7,56.0,6741,6.71,6.75,4.15
2046,2047,0.32,Ideal,I,VVS2,62.6,54.0,561,4.37,4.41,2.75
23223,23224,1.51,Premium,G,SI1,60.5,59.0,11230,7.49,7.41,4.51
46188,46189,0.52,Ideal,H,VVS1,61.0,56.0,1748,5.17,5.21,3.17
25655,25656,2.01,Ideal,I,SI1,61.9,56.0,14558,8.16,8.08,5.03
9646,9647,1.01,Good,G,SI1,62.8,58.0,4641,6.36,6.29,3.97
32343,32344,0.3,Ideal,G,VVS1,62.2,57.0,789,4.27,4.31,2.67
19194,19195,1.0,Very Good,G,VVS1,60.7,58.0,7945,6.46,6.53,3.94
45761,45762,0.56,Very Good,F,VS2,60.8,57.0,1706,5.29,5.33,3.23
28734,28735,0.31,Ideal,E,VS2,62.0,56.0,680,4.34,4.37,2.7
47252,47253,0.52,Premium,D,VS2,62.4,58.0,1842,5.13,5.09,3.19
2135,2136,0.71,Ideal,G,VS1,60.9,56.6,3123,5.75,5.79,3.52
20431,20432,1.04,Very Good,F,VVS2,62.5,58.0,8785,6.37,6.46,4.01
15811,15812,1.3,Good,D,SI2,57.1,63.0,6327,7.22,7.27,4.14
15850,15851,1.35,Premium,I,SI1,62.1,58.0,6340,7.07,7.0,4.37
27710,27711,0.32,Premium,H,VS2,61.9,58.0,648,4.39,4.37,2.71
23811,23812,1.55,Premium,E,SI1,60.1,58.0,11871,7.55,7.5,4.52
17284,17285,1.03,Premium,E,VS2,62.9,61.0,6922,6.42,6.36,4.02
25818,25819,2.37,Premium,I,VS2,61.6,56.0,14837,8.7,8.6,5.33
11845,11846,0.95,Very Good,D,SI1,63.7,55.0,5101,6.2,6.24,3.96
25765,25766,1.66,Ideal,H,IF,61.5,57.0,14724,7.59,7.62,4.68
23647,23648,1.52,Very Good,H,VS2,59.7,55.0,11681,7.45,7.42,4.44
7947,7948,1.07,Ideal,I,VS2,61.1,57.0,4319,6.66,6.6,4.05
3061,3062,0.73,Ideal,E,VS2,61.5,56.0,3310,5.79,5.82,3.57
3909,3910,0.8,Premium,E,VS2,63.0,56.0,3494,5.91,5.84,3.7
48340,48341,0.71,Good,G,SI2,63.8,56.0,1960,5.65,5.6,3.59
27414,27415,2.05,Ideal,G,SI2,61.6,56.0,18017,8.11,8.16,5.01
42288,42289,0.23,Good,E,VVS2,62.2,60.0,505,3.9,3.94,2.44
37543,37544,0.39,Ideal,F,VVS2,61.3,56.0,988,4.73,4.77,2.91
21997,21998,1.2,Premium,F,VVS2,60.5,60.0,10064,6.98,6.87,4.19
20255,20256,1.41,Premium,H,VS2,62.0,58.0,8686,7.19,7.12,4.44
3937,3938,0.9,Ideal,G,SI2,62.4,56.0,3500,6.14,6.19,3.85
50603,50604,0.72,Very Good,D,SI1,62.9,58.0,2285,5.7,5.72,3.59
31360,31361,0.43,Ideal,E,SI1,62.6,56.0,760,4.79,4.82,3.01
30484,30485,0.31,Premium,D,SI1,61.2,60.0,732,4.41,4.35,2.68
22903,22904,1.71,Ideal,J,VVS2,61.6,59.0,10945,7.65,7.68,4.72
40274,40275,0.31,Ideal,G,SI1,61.6,57.0,493,4.32,4.35,2.67
23279,23280,1.51,Ideal,F,SI1,60.7,59.0,11302,7.42,7.44,4.51
17733,17734,1.18,Premium,G,VS2,62.3,62.0,7137,6.72,6.69,4.18
20611,20612,1.53,Premium,I,SI1,61.5,59.0,8911,7.39,7.32,4.52
41843,41844,0.35,Ideal,E,IF,62.2,56.0,1254,4.52,4.51,2.81
49421,49422,0.77,Ideal,F,SI2,62.0,56.0,2107,5.92,5.86,3.65
43193,43194,0.51,Ideal,F,SI1,61.7,56.0,1394,5.12,5.15,3.17
1649,1650,1.02,Very Good,F,SI2,63.3,56.0,3018,6.38,6.31,4.02
33941,33942,0.29,Ideal,H,VS1,62.4,54.0,464,4.23,4.26,2.65
5504,5505,1.11,Good,J,SI1,63.6,58.0,3846,6.48,6.57,4.15
3344,3345,1.03,Premium,J,SI2,62.0,58.0,3378,6.47,6.52,4.03
30509,30510,0.31,Ideal,D,SI1,61.8,57.0,732,4.36,4.32,2.68
21629,21630,1.0,Premium,F,VVS1,61.0,60.0,9724,6.39,6.43,3.91
51141,51142,0.91,Good,E,I1,57.7,63.0,2342,6.35,6.3,3.65
25701,25702,0.35,Ideal,D,SI1,60.8,55.0,644,4.56,4.59,2.78
40226,40227,0.4,Premium,G,VVS1,61.5,58.0,1123,4.69,4.74,2.9
3514,3515,0.81,Very Good,H,VS1,62.5,57.0,3404,5.94,5.96,3.72
8869,8870,1.04,Ideal,H,SI2,60.7,57.0,4484,6.51,6.43,3.93
5698,5699,1.0,Fair,E,SI2,56.9,63.0,3889,6.54,6.49,3.71
8288,8289,0.74,Ideal,F,IF,61.9,55.0,4383,5.79,5.84,3.6
26507,26508,1.2,Ideal,D,VVS2,61.9,56.0,16130,6.81,6.83,4.22
227,228,0.84,Fair,G,SI1,55.1,67.0,2782,6.39,6.2,3.47
5266,5267,1.03,Good,J,VS2,63.7,56.0,3795,6.42,6.35,4.07
33348,33349,0.41,Premium,G,VS2,61.4,59.0,827,4.75,4.79,2.93
42613,42614,0.32,Premium,I,VS1,61.3,58.0,505,4.35,4.39,2.68
22646,22647,1.51,Ideal,F,SI1,62.5,57.0,10693,7.27,7.32,4.56
34541,34542,0.4,Ideal,G,VS1,61.8,57.0,868,4.73,4.75,2.93
11903,11904,1.15,Premium,F,SI2,61.1,57.0,5120,6.82,6.77,4.15
50450,50451,0.7,Very Good,F,SI1,61.1,59.0,2264,5.68,5.78,3.5
28143,28144,0.3,Ideal,G,VVS2,62.6,53.0,665,4.31,4.35,2.71
34504,34505,0.4,Very Good,D,VS2,60.8,59.0,868,4.71,4.77,2.88
21529,21530,1.51,Very Good,D,SI2,59.7,58.0,9627,7.43,7.48,4.45
39036,39037,0.37,Ideal,G,IF,61.4,55.0,1056,4.63,4.66,2.85
33122,33123,0.39,Ideal,I,VS1,62.5,54.0,816,4.67,4.7,2.92
35712,35713,0.3,Premium,D,VS2,60.6,58.0,911,4.36,4.32,2.63
34352,34353,0.31,Ideal,D,VS1,62.0,57.0,863,4.35,4.33,2.69
38458,38459,0.42,Premium,G,VVS2,61.6,60.0,1029,4.85,4.8,2.97
19351,19352,0.31,Ideal,E,VS2,61.8,56.0,622,4.35,4.37,2.69
9470,9471,1.0,Ideal,I,SI1,61.8,55.0,4602,6.41,6.44,3.97
50731,50732,0.72,Ideal,G,SI2,62.3,54.0,2295,5.76,5.79,3.6
51338,51339,0.52,Ideal,D,VVS2,62.3,56.0,2362,5.12,5.15,3.2
34100,34101,0.43,Very Good,G,VS2,62.4,56.0,852,4.84,4.87,3.02
31911,31912,0.3,Premium,G,VS1,62.9,60.0,776,4.29,4.26,2.69
22753,22754,1.34,Very Good,F,VS1,59.7,60.0,10771,7.17,7.2,4.29
53510,53511,0.71,Premium,G,VS1,60.8,59.0,2686,5.76,5.72,3.49
47008,47009,0.56,Ideal,E,VS2,61.9,55.0,1819,5.29,5.34,3.29
9376,9377,0.32,Premium,D,SI1,60.4,58.0,589,4.44,4.47,2.69
13855,13856,1.0,Premium,G,VS2,62.0,62.0,5645,6.41,6.36,3.96
5728,5729,0.25,Very Good,E,VVS1,59.7,58.0,575,4.13,4.14,2.47
42111,42112,0.34,Ideal,F,IF,61.7,55.0,1276,4.49,4.52,2.78
43133,43134,0.58,Good,F,SI1,63.1,57.0,1388,5.29,5.33,3.35
20672,20673,1.3,Ideal,H,VVS2,61.5,55.0,8954,7.07,7.03,4.34
14295,14296,1.21,Good,E,SI2,64.0,62.0,5787,6.65,6.59,4.24
52378,52379,0.7,Very Good,G,VS2,60.6,60.0,2507,5.67,5.78,3.47
32463,32464,0.36,Ideal,H,VVS1,61.8,56.0,794,4.6,4.63,2.85
29784,29785,0.3,Premium,D,SI1,59.7,59.0,709,4.37,4.34,2.6
40690,40691,0.38,Very Good,E,VVS2,59.7,63.0,1157,4.71,4.73,2.82
43932,43933,0.3,Ideal,I,VVS2,62.0,56.0,515,4.29,4.32,2.67
42612,42613,0.36,Premium,I,VS2,62.7,59.0,505,4.54,4.58,2.86
45135,45136,0.5,Ideal,D,VS2,62.4,55.0,1653,5.09,5.1,3.18
25625,25626,1.0,Ideal,D,VVS1,60.7,56.0,14498,6.47,6.54,3.95
50823,50824,0.71,Good,F,SI1,63.7,58.0,2308,5.65,5.62,3.59
27766,27767,0.32,Premium,H,VS2,60.7,60.0,648,4.41,4.39,2.67
13657,13658,1.01,Ideal,H,SI1,62.5,56.0,5589,6.38,6.45,4.01
37017,37018,0.33,Ideal,G,VVS2,61.7,56.0,965,4.46,4.42,2.74
44925,44926,0.51,Ideal,G,VS1,60.2,56.0,1632,5.18,5.24,3.14
20209,20210,1.05,Ideal,G,VVS2,61.9,57.0,8645,6.51,6.54,4.04
9262,9263,1.01,Very Good,E,SI2,63.2,59.0,4561,6.38,6.34,4.02
44935,44936,0.56,Ideal,G,SI1,61.5,56.0,1633,5.31,5.32,3.27
31159,31160,0.41,Very Good,F,SI1,62.9,56.0,755,4.71,4.73,2.97
49477,49478,0.54,Very Good,F,VVS2,63.2,54.0,2115,5.2,5.18,3.28
26504,26505,2.38,Very Good,J,VS2,62.6,59.0,16126,8.49,8.52,5.32
53206,53207,0.75,Very Good,G,SI1,62.1,60.0,2634,5.79,5.83,3.61
21140,21141,1.51,Ideal,I,VS2,62.3,57.0,9297,7.28,7.37,4.56
15326,15327,1.22,Premium,H,SI1,62.4,58.0,6153,6.82,6.77,4.24
21798,21799,1.13,Ideal,G,VVS1,59.6,57.0,9872,6.89,6.81,4.08
15206,15207,1.01,Premium,G,VS2,58.5,61.0,6108,6.57,6.52,3.83
10053,10054,0.27,Very Good,F,VVS2,60.8,59.0,591,4.17,4.19,2.54
22635,22636,1.51,Premium,H,VS2,60.7,58.0,10685,7.45,7.4,4.51
1588,1589,0.71,Very Good,E,VS1,62.1,57.0,3009,5.67,5.69,3.53
44887,44888,0.5,Ideal,E,VS2,61.4,56.0,1629,5.12,5.08,3.13
